incident_id,locality,latitude,longitude,crime_type,severity,time_of_day,day_type,lighting,crowd_level,police_distance_m,report_source,risk_score
INC09746,Saheed Nagar,20.298561,85.841542,Sexual Harassment,5,Evening,Weekday,Moderate,High,923,Community,96
INC09747,Vani Vihar,20.298909,85.843954,Stalking,4,Evening,Weekday,Good,Low,595,Police,73
INC09748,Jaydev Vihar,20.299813,85.821679,Harassment,3,Night,Weekend,Poor,Low,1269,Community,78
INC09749,CRP Square,20.315164,85.824606,Harassment,3,Afternoon,Weekend,Good,Medium,194,Community,43
INC09750,Vani Vihar,20.295097,85.8434,Harassment,3,Afternoon,Weekday,Moderate,Medium,388,Community,51
INC09751,Acharya Vihar,20.297226,85.837927,Harassment,3,Night,Weekday,Moderate,High,1427,Police,74
INC09752,Vani Vihar,20.295705,85.839729,Harassment,3,Night,Weekday,Good,Medium,723,Community,57
INC09753,KIIT Square,20.352043,85.82076,Assault on Woman,5,Evening,Weekday,Good,Medium,959,Community,81
INC09754,Jaydev Vihar,20.302728,85.822183,Stalking,4,Evening,Weekend,Good,High,1185,Community,71
INC09755,Dumduma,20.261741,85.791955,Stalking,4,Evening,Weekend,Good,Medium,1064,Police,63
INC09756,Kalpana Square,20.261691,85.841553,Harassment,3,Morning,Weekday,Good,Medium,1461,Community,49
INC09757,Infocity,20.346191,85.813521,Harassment,3,Afternoon,Weekend,Poor,High,338,Police,63
INC09758,Acharya Vihar,20.302161,85.833363,Suspicious Activity,2,Evening,Weekday,Good,High,1185,Community,36
INC09759,Rasulgarh,20.291263,85.872851,Snatching,3,Night,Weekend,Good,High,1181,Community,58
INC09760,Baramunda,20.269301,85.803249,Harassment,3,Night,Weekday,Moderate,Medium,134,Community,70
INC09761,CRP Square,20.313777,85.820277,Assault on Woman,5,Evening,Weekday,Moderate,Medium,236,Community,92
INC09762,Pokhariput,20.2546,85.801258,Harassment,3,Afternoon,Weekend,Moderate,Medium,926,Community,59
INC09763,Kalpana Square,20.259586,85.841657,Stalking,4,Night,Weekend,Moderate,High,368,Community,81
INC09764,Old Town,20.239438,85.83619,Assault on Woman,5,Evening,Weekday,Moderate,Low,1488,Police,96
INC09765,Khandagiri,20.254939,85.778937,Harassment,3,Night,Weekend,Good,Low,581,Community,64
INC09766,Lingaraj,20.241351,85.833254,Suspicious Activity,2,Evening,Weekday,Moderate,Medium,746,Police,52
INC09767,Baramunda,20.268847,85.805469,Harassment,3,Morning,Weekend,Moderate,Medium,1412,Community,60
INC09768,Acharya Vihar,20.297175,85.832382,Stalking,4,Afternoon,Weekday,Poor,Medium,720,Police,75
INC09769,Acharya Vihar,20.297615,85.832368,Harassment,3,Evening,Weekday,Good,Medium,335,Community,48
INC09770,Patia,20.352783,85.819889,Assault on Woman,5,Evening,Weekday,Moderate,Medium,637,Police,96
INC09771,Baramunda,20.269834,85.806727,Harassment,3,Night,Weekend,Poor,High,1082,Police,85
INC09772,Master Canteen,20.26639,85.838188,Harassment,3,Evening,Weekday,Moderate,Medium,506,Community,66
INC09773,Lingaraj,20.242334,85.834031,Sexual Harassment,5,Night,Weekday,Poor,High,1068,Community,100
INC09774,CRP Square,20.313916,85.820775,Stalking,4,Afternoon,Weekday,Good,Medium,1459,Police,57
INC09775,Kalpana Square,20.258897,85.845735,Snatching,3,Evening,Weekday,Moderate,Medium,1314,Community,62
INC09776,Pokhariput,20.252947,85.802827,Assault on Woman,5,Morning,Weekday,Poor,High,259,Community,96
INC09777,KIIT Square,20.355784,85.818043,Stalking,4,Evening,Weekday,Poor,Medium,1239,Police,83
INC09778,Master Canteen,20.270881,85.841429,Stalking,4,Night,Weekend,Good,Medium,219,Community,76
INC09779,Mancheswar,20.322371,85.866107,Harassment,3,Afternoon,Weekend,Good,Medium,1329,Community,46
INC09780,Pokhariput,20.252908,85.804043,Suspicious Activity,2,Afternoon,Weekend,Poor,Low,1308,Community,46
INC09781,Khandagiri,20.256687,85.782191,Sexual Harassment,5,Night,Weekend,Moderate,Medium,290,Community,98
INC09782,Khandagiri,20.25959,85.782655,Harassment,3,Afternoon,Weekend,Good,High,638,Community,47
INC09783,Dumduma,20.26326,85.796191,Kidnapping Attempt,5,Night,Weekend,Poor,High,401,Police,100
INC09784,Baramunda,20.270687,85.805276,Sexual Harassment,5,Evening,Weekday,Moderate,Medium,495,Community,88
INC09785,Acharya Vihar,20.298275,85.834203,Harassment,3,Evening,Weekend,Good,Low,817,Community,50
INC09786,Mancheswar,20.321501,85.862579,Suspicious Activity,2,Evening,Weekday,Good,Medium,326,Community,34
INC09787,Kalpana Square,20.258496,85.843347,Assault on Woman,5,Morning,Weekend,Moderate,Medium,1206,Community,84
INC09788,KIIT Square,20.35594,85.815282,Stalking,4,Evening,Weekend,Moderate,Low,221,Police,83
INC09789,Khandagiri,20.259114,85.780554,Harassment,3,Evening,Weekend,Moderate,Medium,1365,Police,61
INC09790,Infocity,20.343395,85.818062,Suspicious Activity,2,Night,Weekend,Good,Medium,1287,Community,41
INC09791,Kalpana Square,20.260026,85.843439,Harassment,3,Evening,Weekday,Poor,High,1001,Community,69
INC09792,Baramunda,20.268181,85.804445,Suspicious Activity,2,Evening,Weekend,Moderate,High,953,Community,51
INC09793,Patia,20.352828,85.82065,Assault on Woman,5,Evening,Weekday,Poor,Medium,1431,Community,100
INC09794,Patia,20.356692,85.820289,Stalking,4,Evening,Weekday,Good,High,197,Community,66
INC09795,Infocity,20.346143,85.817414,Suspicious Activity,2,Afternoon,Weekday,Moderate,High,343,Police,38
INC09796,Chandrasekharpur,20.333075,85.822325,Suspicious Activity,2,Evening,Weekday,Moderate,Medium,503,Community,50
INC09797,CRP Square,20.314718,85.820683,Harassment,3,Evening,Weekend,Moderate,Low,376,Community,61
INC09798,KIIT Square,20.355666,85.815161,Harassment,3,Evening,Weekday,Poor,Medium,1498,Community,69
INC09799,Chandrasekharpur,20.331127,85.819987,Sexual Harassment,5,Evening,Weekday,Moderate,Low,768,Community,88
INC09800,Master Canteen,20.269891,85.843891,Harassment,3,Afternoon,Weekend,Moderate,High,1349,Community,59
INC09801,Kalpana Square,20.26155,85.84169,Harassment,3,Afternoon,Weekend,Poor,Low,548,Police,67
INC09802,Nayapalli,20.295166,85.802338,Harassment,3,Night,Weekend,Good,Low,328,Community,64
INC09803,Infocity,20.345894,85.814631,Assault on Woman,5,Evening,Weekday,Good,High,290,Community,84
INC09804,Saheed Nagar,20.29886,85.841451,Stalking,4,Night,Weekday,Poor,Medium,1312,Community,100
INC09805,Patia,20.353632,85.82067,Sexual Harassment,5,Morning,Weekday,Moderate,Medium,541,Community,80
INC09806,Master Canteen,20.266955,85.839498,Stalking,4,Night,Weekend,Poor,High,1264,Community,91
INC09807,CRP Square,20.313755,85.819481,Suspicious Activity,2,Night,Weekend,Moderate,High,156,Police,53
INC09808,KIIT Square,20.353654,85.817325,Sexual Harassment,5,Afternoon,Weekday,Good,Low,1098,Community,70
INC09809,Acharya Vihar,20.297289,85.83582,Assault on Woman,5,Night,Weekend,Moderate,High,273,Community,97
INC09810,Kalpana Square,20.259057,85.84105,Harassment,3,Afternoon,Weekday,Moderate,High,140,Community,51
INC09811,Chandrasekharpur,20.333167,85.82037,Harassment,3,Evening,Weekday,Poor,Low,978,Community,74
INC09812,Saheed Nagar,20.296363,85.84069,Snatching,3,Morning,Weekend,Poor,High,364,Community,68
INC09813,Chandrasekharpur,20.333648,85.818568,Stalking,4,Night,Weekday,Moderate,High,844,Community,87
INC09814,Infocity,20.344641,85.81511,Assault on Woman,5,Night,Weekday,Poor,High,517,Community,100
INC09815,Lingaraj,20.244175,85.832654,Stalking,4,Night,Weekend,Poor,High,818,Community,93
INC09816,Lingaraj,20.242837,85.836317,Stalking,4,Morning,Weekday,Poor,High,1329,Police,78
INC09817,CRP Square,20.314849,85.819757,Harassment,3,Evening,Weekday,Moderate,High,715,Community,68
INC09818,Lingaraj,20.245893,85.83117,Snatching,3,Morning,Weekend,Moderate,High,785,Police,51
INC09819,Rasulgarh,20.29108,85.870064,Stalking,4,Afternoon,Weekend,Good,High,473,Police,61
INC09820,Acharya Vihar,20.298007,85.834529,Assault on Woman,5,Morning,Weekday,Poor,High,801,Community,94
INC09821,Old Town,20.240634,85.832348,Harassment,3,Night,Weekend,Poor,Medium,697,Community,82
INC09822,Dumduma,20.265421,85.796189,Harassment,3,Night,Weekday,Poor,Low,690,Police,77
INC09823,CRP Square,20.316227,85.819072,Eve-teasing,2,Afternoon,Weekday,Good,High,167,Community,28
INC09824,Rasulgarh,20.289247,85.871602,Assault on Woman,5,Evening,Weekend,Poor,Medium,1203,Community,100
INC09825,KIIT Square,20.354242,85.816877,Suspicious Activity,2,Night,Weekend,Moderate,Medium,820,Community,57
INC09826,Patia,20.357832,85.818629,Harassment,3,Evening,Weekday,Good,Low,868,Community,55
INC09827,Khandagiri,20.255313,85.783577,Snatching,3,Evening,Weekday,Poor,High,1208,Community,78
INC09828,Old Town,20.235115,85.831061,Harassment,3,Morning,Weekend,Moderate,Medium,1056,Community,54
INC09829,CRP Square,20.31547,85.820368,Assault on Woman,5,Night,Weekend,Moderate,Medium,839,Community,96
INC09830,Jaydev Vihar,20.298766,85.817999,Stalking,4,Night,Weekend,Poor,High,1348,Community,91
INC09831,Patia,20.354914,85.820279,Eve-teasing,2,Night,Weekend,Poor,Low,537,Community,60
INC09832,Acharya Vihar,20.302048,85.834096,Stalking,4,Night,Weekend,Good,Medium,903,Community,74
INC09833,Vani Vihar,20.294817,85.839501,Suspicious Activity,2,Afternoon,Weekday,Moderate,Low,398,Community,40
INC09834,Kalpana Square,20.261084,85.84528,Kidnapping Attempt,5,Night,Weekday,Moderate,High,859,Community,97
INC09835,Mancheswar,20.323928,85.866657,Harassment,3,Night,Weekend,Moderate,Medium,413,Police,73
INC09836,Mancheswar,20.319876,85.861733,Eve-teasing,2,Evening,Weekend,Poor,High,1044,Community,59
INC09837,CRP Square,20.312173,85.820432,Snatching,3,Evening,Weekday,Moderate,Medium,1374,Community,61
INC09838,Acharya Vihar,20.299025,85.83531,Suspicious Activity,2,Night,Weekend,Good,Low,1211,Community,41
INC09839,Vani Vihar,20.296033,85.841942,Stalking,4,Evening,Weekday,Poor,Medium,1338,Community,90
INC09840,Old Town,20.238353,85.836027,Sexual Harassment,5,Night,Weekend,Good,High,703,Community,91
INC09841,Jaydev Vihar,20.303314,85.82113,Assault on Woman,5,Afternoon,Weekend,Poor,Medium,179,Police,93
INC09842,Master Canteen,20.267938,85.842789,Harassment,3,Night,Weekend,Good,Medium,1137,Police,55
INC09843,Nayapalli,20.293212,85.806091,Suspicious Activity,2,Night,Weekend,Poor,Low,1291,Police,69
INC09844,Nayapalli,20.295511,85.807888,Kidnapping Attempt,5,Night,Weekday,Good,High,1129,Community,93
INC09845,Mancheswar,20.320719,85.864819,Snatching,3,Evening,Weekday,Good,Low,234,Police,54
INC09846,Khandagiri,20.259431,85.783083,Assault on Woman,5,Night,Weekend,Poor,Low,472,Community,100
INC09847,Jaydev Vihar,20.301749,85.818279,Suspicious Activity,2,Morning,Weekend,Moderate,Low,1109,Community,36
INC09848,Dumduma,20.261597,85.793761,Kidnapping Attempt,5,Evening,Weekend,Poor,Medium,380,Community,100
INC09849,Khandagiri,20.254781,85.783542,Assault on Woman,5,Evening,Weekend,Good,Medium,685,Community,85
INC09850,Vani Vihar,20.29943,85.839487,Stalking,4,Night,Weekday,Poor,Medium,282,Community,96
INC09851,Jaydev Vihar,20.298058,85.822705,Harassment,3,Afternoon,Weekday,Moderate,Low,846,Community,53
INC09852,Jaydev Vihar,20.301836,85.819896,Harassment,3,Evening,Weekend,Good,Medium,359,Community,50
INC09853,CRP Square,20.31695,85.82132,Snatching,3,Evening,Weekend,Good,Medium,1028,Community,56
INC09854,Saheed Nagar,20.296443,85.840232,Assault on Woman,5,Afternoon,Weekday,Poor,Medium,909,Community,99
INC09855,Khandagiri,20.255198,85.781318,Sexual Harassment,5,Evening,Weekday,Poor,Medium,399,Community,99
INC09856,Acharya Vihar,20.298973,85.833284,Harassment,3,Morning,Weekday,Moderate,Medium,839,Community,57
INC09857,Lingaraj,20.243052,85.831255,Sexual Harassment,5,Evening,Weekday,Good,High,1272,Community,87
INC09858,Rasulgarh,20.288363,85.872357,Eve-teasing,2,Night,Weekday,Poor,Medium,556,Community,68
INC09859,Infocity,20.344031,85.817003,Harassment,3,Night,Weekday,Poor,Medium,388,Community,79
INC09860,Dumduma,20.26652,85.796115,Sexual Harassment,5,Evening,Weekday,Good,Medium,1202,Community,84
INC09861,Vani Vihar,20.295029,85.843694,Kidnapping Attempt,5,Evening,Weekday,Poor,High,494,Police,100
INC09862,Baramunda,20.270129,85.805652,Sexual Harassment,5,Afternoon,Weekday,Poor,High,440,Police,93
INC09863,Kalpana Square,20.257369,85.840023,Suspicious Activity,2,Evening,Weekday,Good,Low,446,Community,38
INC09864,Old Town,20.236978,85.835735,Stalking,4,Evening,Weekend,Good,Medium,611,Community,67
INC09865,Pokhariput,20.256625,85.803995,Suspicious Activity,2,Night,Weekend,Moderate,Medium,456,Community,53
INC09866,Baramunda,20.269126,85.805685,Suspicious Activity,2,Night,Weekday,Moderate,High,669,Community,50
INC09867,Old Town,20.238789,85.83563,Assault on Woman,5,Night,Weekend,Good,High,1330,Community,87
INC09868,Infocity,20.342827,85.813919,Stalking,4,Afternoon,Weekday,Poor,High,1393,Community,82
INC09869,Lingaraj,20.242072,85.832276,Harassment,3,Morning,Weekday,Good,Medium,1446,Community,50
INC09870,Acharya Vihar,20.301605,85.837391,Harassment,3,Night,Weekday,Poor,Medium,374,Police,75
INC09871,Patia,20.354097,85.821908,Snatching,3,Night,Weekend,Poor,Low,1035,Community,75
INC09872,Jaydev Vihar,20.303244,85.820414,Suspicious Activity,2,Evening,Weekday,Poor,High,425,Police,53
INC09873,CRP Square,20.31222,85.819879,Stalking,4,Evening,Weekend,Moderate,High,1070,Community,80
INC09874,Old Town,20.237995,85.831008,Assault on Woman,5,Evening,Weekday,Good,High,844,Community,81
INC09875,Rasulgarh,20.288761,85.871683,Eve-teasing,2,Afternoon,Weekday,Poor,Low,406,Community,54
INC09876,CRP Square,20.314255,85.820137,Suspicious Activity,2,Night,Weekend,Poor,Medium,1127,Community,65
INC09877,Khandagiri,20.258449,85.78048,Snatching,3,Night,Weekday,Poor,Medium,1436,Community,85
INC09878,Master Canteen,20.268578,85.839835,Sexual Harassment,5,Night,Weekend,Moderate,High,1310,Community,97
INC09879,Chandrasekharpur,20.334279,85.822814,Stalking,4,Night,Weekday,Moderate,Medium,614,Community,80
INC09880,Saheed Nagar,20.294504,85.839569,Harassment,3,Afternoon,Weekday,Poor,Medium,126,Community,69
INC09881,KIIT Square,20.355696,85.820942,Suspicious Activity,2,Night,Weekend,Moderate,High,705,Community,60
INC09882,Lingaraj,20.245246,85.83113,Harassment,3,Afternoon,Weekend,Moderate,Medium,1374,Community,52
INC09883,Khandagiri,20.254824,85.781215,Suspicious Activity,2,Evening,Weekday,Poor,Low,115,Community,55
INC09884,Saheed Nagar,20.296647,85.841461,Harassment,3,Night,Weekday,Good,Medium,596,Police,64
INC09885,Dumduma,20.262534,85.793693,Assault on Woman,5,Night,Weekday,Good,Medium,991,Community,86
INC09886,Acharya Vihar,20.300153,85.836968,Assault on Woman,5,Evening,Weekday,Good,Low,837,Community,86
INC09887,Baramunda,20.267535,85.801272,Harassment,3,Night,Weekend,Moderate,Medium,1197,Community,73
INC09888,Jaydev Vihar,20.298106,85.819438,Harassment,3,Night,Weekend,Moderate,Medium,934,Community,71
INC09889,Patia,20.355349,85.816937,Assault on Woman,5,Night,Weekday,Moderate,High,326,Police,100
INC09890,Khandagiri,20.256318,85.782491,Eve-teasing,2,Night,Weekday,Good,Medium,681,Community,40
INC09891,KIIT Square,20.354033,85.816693,Assault on Woman,5,Afternoon,Weekday,Good,Medium,315,Community,71
INC09892,Master Canteen,20.270477,85.841436,Assault on Woman,5,Evening,Weekday,Moderate,High,210,Police,90
INC09893,Rasulgarh,20.288243,85.869267,Suspicious Activity,2,Night,Weekday,Good,Low,599,Community,42
INC09894,Saheed Nagar,20.29557,85.838899,Snatching,3,Night,Weekday,Good,Medium,964,Community,62
INC09895,KIIT Square,20.350653,85.816989,Snatching,3,Evening,Weekend,Good,High,1485,Community,49
INC09896,Baramunda,20.270293,85.80645,Stalking,4,Night,Weekday,Good,High,117,Community,78
INC09897,KIIT Square,20.355811,85.818249,Eve-teasing,2,Night,Weekday,Good,High,517,Community,47
INC09898,Saheed Nagar,20.29842,85.842891,Sexual Harassment,5,Morning,Weekend,Good,High,792,Community,76
INC09899,Jaydev Vihar,20.301422,85.820673,Assault on Woman,5,Night,Weekday,Moderate,High,119,Community,100
INC09900,Jaydev Vihar,20.30325,85.821543,Sexual Harassment,5,Morning,Weekend,Poor,Low,460,Community,95
INC09901,Dumduma,20.264563,85.794602,Harassment,3,Morning,Weekend,Moderate,Medium,1157,Police,52
INC09902,Acharya Vihar,20.301683,85.83515,Harassment,3,Night,Weekend,Moderate,Medium,412,Police,70
INC09903,CRP Square,20.313834,85.819482,Sexual Harassment,5,Afternoon,Weekday,Moderate,Medium,1177,Community,81
INC09904,Patia,20.354746,85.816614,Stalking,4,Night,Weekday,Moderate,Low,850,Community,84
INC09905,KIIT Square,20.354086,85.820199,Stalking,4,Night,Weekday,Good,Medium,1133,Community,74
INC09906,Lingaraj,20.24561,85.833881,Suspicious Activity,2,Afternoon,Weekend,Moderate,Medium,911,Community,37
INC09907,Pokhariput,20.252926,85.804566,Suspicious Activity,2,Afternoon,Weekend,Poor,Medium,568,Community,50
INC09908,Vani Vihar,20.298106,85.841872,Stalking,4,Afternoon,Weekday,Moderate,High,770,Community,68
INC09909,Jaydev Vihar,20.299555,85.822533,Snatching,3,Afternoon,Weekend,Good,Medium,405,Police,42
INC09910,Chandrasekharpur,20.331466,85.821509,Eve-teasing,2,Evening,Weekend,Good,High,1266,Community,41
INC09911,Vani Vihar,20.294022,85.841999,Assault on Woman,5,Evening,Weekday,Poor,Low,845,Community,100
INC09912,Master Canteen,20.268546,85.839576,Harassment,3,Night,Weekday,Moderate,High,160,Community,68
INC09913,Khandagiri,20.255081,85.781857,Stalking,4,Evening,Weekday,Poor,High,1262,Community,88
INC09914,Chandrasekharpur,20.330333,85.823622,Assault on Woman,5,Night,Weekend,Good,Medium,1415,Community,88
INC09915,Chandrasekharpur,20.333386,85.819206,Sexual Harassment,5,Night,Weekday,Moderate,Medium,1208,Police,98
INC09916,Pokhariput,20.256901,85.803769,Kidnapping Attempt,5,Afternoon,Weekend,Moderate,High,683,Community,80
INC09917,KIIT Square,20.354689,85.816591,Kidnapping Attempt,5,Night,Weekday,Poor,Medium,553,Police,100
INC09918,Dumduma,20.262819,85.794699,Assault on Woman,5,Morning,Weekday,Good,Low,664,Community,72
INC09919,Rasulgarh,20.291305,85.872114,Stalking,4,Evening,Weekday,Poor,Low,827,Community,92
INC09920,Old Town,20.236846,85.836209,Harassment,3,Night,Weekday,Good,Medium,803,Community,65
INC09921,Acharya Vihar,20.298806,85.833192,Harassment,3,Night,Weekday,Poor,Low,1198,Community,83
INC09922,Infocity,20.342943,85.81819,Stalking,4,Night,Weekday,Moderate,Medium,1280,Community,85
INC09923,Dumduma,20.262456,85.796471,Suspicious Activity,2,Afternoon,Weekend,Good,Medium,1311,Community,31
INC09924,Chandrasekharpur,20.334701,85.819714,Harassment,3,Afternoon,Weekend,Good,Medium,1375,Police,40
INC09925,Chandrasekharpur,20.334927,85.819613,Sexual Harassment,5,Night,Weekend,Poor,Medium,1114,Community,100
INC09926,Master Canteen,20.271052,85.840876,Assault on Woman,5,Evening,Weekend,Moderate,Medium,1485,Community,93
INC09927,KIIT Square,20.354545,85.816366,Assault on Woman,5,Afternoon,Weekend,Good,Medium,421,Community,75
INC09928,Nayapalli,20.297918,85.806261,Stalking,4,Evening,Weekday,Good,High,1417,Community,70
INC09929,Pokhariput,20.257114,85.805461,Sexual Harassment,5,Night,Weekend,Poor,Medium,1345,Community,100
INC09930,CRP Square,20.31212,85.822879,Stalking,4,Night,Weekday,Poor,High,147,Police,93
INC09931,Vani Vihar,20.299312,85.839247,Suspicious Activity,2,Night,Weekday,Good,Low,275,Community,48
INC09932,Jaydev Vihar,20.298121,85.82125,Harassment,3,Night,Weekday,Moderate,High,559,Community,74
INC09933,Khandagiri,20.258146,85.783127,Kidnapping Attempt,5,Evening,Weekday,Good,High,705,Police,79
INC09934,Lingaraj,20.242527,85.831824,Snatching,3,Evening,Weekend,Poor,Medium,472,Police,78
INC09935,Pokhariput,20.255792,85.802744,Sexual Harassment,5,Evening,Weekday,Moderate,Low,305,Police,98
INC09936,Master Canteen,20.26989,85.840807,Harassment,3,Night,Weekday,Moderate,Medium,591,Community,72
INC09937,Saheed Nagar,20.296863,85.84252,Harassment,3,Evening,Weekend,Good,Medium,218,Community,51
INC09938,Chandrasekharpur,20.332377,85.821112,Stalking,4,Morning,Weekday,Poor,Medium,731,Community,78
INC09939,CRP Square,20.314105,85.822146,Eve-teasing,2,Night,Weekend,Good,High,807,Community,47
INC09940,Mancheswar,20.323183,85.861025,Kidnapping Attempt,5,Evening,Weekday,Moderate,Medium,221,Community,97
